Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links,Gender,Dialect,Voice,Region,Location,Appearance,AppearanceBasis,Dress,Signature,Set,Epithet,Cliche,Accent,Glyph
948,Charles Lewis Tiffany,Entrepreneur,1812,1902,"Charles Lewis Tiffany was the founder of Tiffany & Co. and the 'King of Diamonds' who established the first major American luxury brand. He introduced the Tiffany Setting for engagement rings and the signature 'Tiffany Blue' color, which became primary icons of romance and elegance. His focus on design and quality turned a local jewelry shop into a global symbol of American status.",https://en.wikipedia.org/wiki/Special:Search?search=Charles%20Lewis%20Tiffany,male,"American New England, refined and shrewd",aphoristic and patient,North America,"Killingly, Connecticut, USA",,,,,,,,,
949,Hans Wilsdorf,Entrepreneur,1881,1960,"Hans Wilsdorf was the founder of Rolex, who revolutionized the watchmaking industry by championing the wristwatch as a reliable and prestigious instrument. He oversaw the creation of the first waterproof watch, the Oyster, and the first self-winding mechanism. His marketing genius and his decision to leave his company to a charitable trust made Rolex a primary and sovereign institution of timekeeping.",https://en.wikipedia.org/wiki/Special:Search?search=Hans%20Wilsdorf,male,"German-Swiss, precise and visionary",grave and deliberate,Central Europe,"Kulmbach, Bavaria",,,,,,,,,
950,Antoni Patek,Entrepreneur,1812,1877,"Antoni Patek was a Polish watchmaker who co-founded Patek Philippe, a company that became the primary standard for the 'holy trinity' of Swiss watchmaking. His focus on high-complication watches and artistic finish attracted a clientele of royalty and titans of industry. His partnership with Adrien Philippe established a legacy of technical and aesthetic sovereignty that remains unsurpassed.",https://en.wikipedia.org/wiki/Special:Search?search=Antoni%20Patek,male,"Polish, precise and refined",grave and deliberate,Central Europe,"Piaski, Poland",,,,,,,,,
951,Adrien Philippe,Entrepreneur,1815,1894,"Adrien Philippe was a French horologist who invented the keyless winding mechanism, a primary breakthrough that eliminated the need for a separate key to wind a watch. His innovation revolutionized the usability of pocket watches and wristwatches alike. As a co-founder of Patek Philippe, his technical genius provided the foundation for the most prestigious watch house in the world.",https://en.wikipedia.org/wiki/Special:Search?search=Adrien%20Philippe,male,"French, exacting and inventive",aphoristic and patient,Western Europe,France,,,,,,,,,
952,Abraham-Louis Breguet,Entrepreneur,1747,1823,"Abraham-Louis Breguet was a Swiss-French horologist whose inventions, including the tourbillon and the Breguet overcoil, represent the summit of mechanical watchmaking. He served as the watchmaker to the French court and developed the first reliable self-winding watch. His work provided the primary technical and aesthetic blueprint for high-end horology for two centuries.",https://en.wikipedia.org/wiki/Special:Search?search=Abraham-Louis%20Breguet,male,"Swiss-French, precise and ingenious",aphoristic and patient,Western Europe,"Neuchatel, Switzerland",,,,,,,,,
953,Louis-François Cartier,Entrepreneur,1819,1904,"Louis-François Cartier was the founder of Cartier, known as 'the jeweler of kings and the king of jewelers.' He established the brand's reputation for exquisite design and exceptional gemstones, attracting the global aristocracy. His legacy was expanded by his grandsons, who introduced iconic pieces like the Tank watch and the Panther motif, making Cartier a primary icon of global luxury.",https://en.wikipedia.org/wiki/Special:Search?search=Louis-Fran%C3%A7ois%20Cartier,male,"French, refined and enterprising",warm and persuasive,Western Europe,"Paris, France",,,,,,,,,
954,Robert Bosch,Entrepreneur,1861,1942,Robert Bosch was a German industrialist who founded the global engineering and technology company that bears his name. He was a primary pioneer of the ignition system for internal combustion engines and an early advocate for employee welfare and social responsibility. His commitment to 'I would rather lose money than trust' remains the primary ethical foundation of his corporate legacy.,https://en.wikipedia.org/wiki/Special:Search?search=Robert%20Bosch,male,"German, methodical and exacting",grave and deliberate,Central Europe,"Albeck, Germany",,,,,,,,,
955,Werner von Siemens,Entrepreneur,1816,1892,"Werner von Siemens was a German electrical engineer and industrialist who founded the Siemens global conglomerate. He invented the pointer telegraph and the dynamo, providing the primary technical foundations for the electric power and telecommunications industries. his vision of science-based industry transformed Germany into a major technological power.",https://en.wikipedia.org/wiki/Special:Search?search=Werner%20von%20Siemens,male,"German, inventive and industrious",aphoristic and patient,Central Europe,"Lenthe, Germany",,,,,,,,,
956,August Horch,Entrepreneur,1868,1951,"August Horch was a German engineer and automotive pioneer who founded the Horch and Audi marques. His commitment to technical excellence and luxury positioning made his vehicles among the most prestigious in early 20th-century Europe. As a founder of what would become Auto Union, his engineering philosophy remains a primary cornerstone of the modern Audi brand.",https://en.wikipedia.org/wiki/Special:Search?search=August%20Horch,male,"German, bold and exacting",blunt and forceful,Central Europe,"Winningen, Germany",,,,,,,,,
957,Adam Opel,Entrepreneur,1837,1895,"Adam Opel was the founder of the German automobile manufacturer Opel, which began by producing sewing machines and later bicycles. While his company only moved into cars after his death, his industrial setup and focus on quality engineering provided the primary foundation for Opel's success. He was a key figure in the industrialization of the Hesse region and the birth of German mass production.",https://en.wikipedia.org/wiki/Special:Search?search=Adam%20Opel,male,"German, plain and industrious",aphoristic and patient,Central Europe,"Russelsheim, Germany",,,,,,,,,
958,Armand Peugeot,Entrepreneur,1849,1915,Armand Peugeot was a primary pioneer of the French automotive industry who led his family's metalworking company into the production of bicycles and cars. He championed the use of the internal combustion engine and established Peugeot as one of the world's oldest car manufacturers. His vision of mobility and his focus on engineering innovation turned a family workshop into a global industrial giant.,https://en.wikipedia.org/wiki/Special:Search?search=Armand%20Peugeot,male,"French, enterprising and bold",quick and restless,Western Europe,"Valentigney, France",,,,,,,,,
959,André Citroën,Entrepreneur,1878,1935,"André Citroën was a French industrialist and the founder of the Citroën automobile marque. He was a primary pioneer of the use of mass production techniques in Europe and revolutionized marketing with creative stunts, including lighting up the Eiffel Tower. His introduction of the Traction Avant set the technical standard for front-wheel-drive cars and modern automotive design.",https://en.wikipedia.org/wiki/Special:Search?search=Andr%C3%A9%20Citro%C3%ABn,male,"French, inventive and flamboyant",quick and restless,Western Europe,"Paris, France",,,,,,,,,
960,Louis Renault,Entrepreneur,1877,1944,"Louis Renault was a French industrialist who founded the Renault company with his brothers, becoming a primary architect of the French automotive industry. He invented the direct-drive transmission and pioneered the use of tanks in World War I with the FT-17. His engineering genius and his focus on mass motorization turned Renault into a central pillar of the French economy.",https://en.wikipedia.org/wiki/Special:Search?search=Louis%20Renault,male,"French, driven and inventive",fierce and rallying,Western Europe,"Billancourt, France",,,,,,,,,
961,William C. Durant,Entrepreneur,1861,1947,"William C. Durant was a primary pioneer of the American automobile industry and the founder of General Motors. He revolutionized the industry by creating a multi-brand corporate structure that allowed for diverse market coverage through brands like Buick, Chevrolet, and Cadillac. His visionary but volatile leadership established the largest corporate entity in the early 20th-century world.",https://en.wikipedia.org/wiki/Special:Search?search=William%20C.%20Durant,male,"American, visionary and volatile",quick and restless,North America,"Boston, Massachusetts, USA",,,,,,,,,
962,Walter Chrysler,Entrepreneur,1875,1940,"Walter Chrysler was a primary figure in the American automotive industry who founded the Chrysler Corporation. Rising from a railroad mechanic to the head of Buick, he used his engineering and management skills to build a company that became one of the 'Big Three' in Detroit. His legacy includes the iconic Chrysler Building in New York, a primary symbol of the Art Deco era.",https://en.wikipedia.org/wiki/Special:Search?search=Walter%20Chrysler,male,"American, plain and industrious",blunt and forceful,North America,"Wamego, Kansas, USA",,,,,,,,,
